episode,step,state,action,next_state,chosen_action_reward,max_reward_action,max_reward,action_reward
82,5,181,1.0,313,1.0914762020111084,1.0,1.0914762020111084,
82,5,181,0.0,313,,,,1.0262236595153809
82,5,181,1.0,313,,,,1.0914762020111084
82,6,313,0.0,184,1.0396150350570679,1.0,1.1054036617279053,
82,6,313,0.0,184,,,,1.0396150350570679
82,6,313,1.0,184,,,,1.1054036617279053
82,7,184,0.0,178,0.6242272257804871,0.0,0.6242272257804871,
82,7,184,0.0,178,,,,0.6242272257804871
82,8,178,0.0,188,1.0325822830200195,1.0,1.108383297920227,
82,8,178,0.0,188,,,,1.0325822830200195
82,8,178,1.0,188,,,,1.108383297920227
82,9,188,1.0,189,1.0911363363265991,1.0,1.0911363363265991,
82,9,188,0.0,189,,,,1.02151358127594
82,9,188,1.0,189,,,,1.0911363363265991
82,10,189,0.0,210,1.0359830856323242,1.0,1.1072123050689697,
82,10,189,0.0,210,,,,1.0359830856323242
82,10,189,1.0,210,,,,1.1072123050689697
82,11,210,1.0,201,1.0986721515655518,1.0,1.0986721515655518,
82,11,210,0.0,201,,,,1.0283331871032715
82,11,210,1.0,201,,,,1.0986721515655518
82,12,201,0.0,233,1.024886131286621,1.0,1.0949442386627197,
82,12,201,0.0,233,,,,1.024886131286621
82,12,201,1.0,233,,,,1.0949442386627197
82,13,233,1.0,243,1.0978765487670898,1.0,1.0978765487670898,
82,13,233,0.0,243,,,,1.0269747972488403
82,13,233,1.0,243,,,,1.0978765487670898
82,14,243,0.0,237,1.0337862968444824,1.0,1.1067701578140259,
82,14,243,0.0,237,,,,1.0337862968444824
82,14,243,1.0,237,,,,1.1067701578140259
82,15,237,0.0,239,1.029637336730957,1.0,1.101248860359192,
82,15,237,0.0,239,,,,1.029637336730957
82,15,237,1.0,239,,,,1.101248860359192
83,1,346,1.0,170,1.1011475324630737,1.0,1.1011475324630737,
83,1,346,0.0,170,,,,1.0204881429672241
83,1,346,1.0,170,,,,1.1011475324630737
83,2,170,0.0,370,1.0320216417312622,1.0,1.0999454259872437,
83,2,170,0.0,370,,,,1.0320216417312622
83,2,170,1.0,370,,,,1.0999454259872437
83,3,370,0.0,169,0.6663605570793152,0.0,0.6663605570793152,
83,3,370,0.0,169,,,,0.6663605570793152
83,4,169,1.0,375,1.1165369749069214,1.0,1.1165369749069214,
83,4,169,0.0,375,,,,1.0411137342453003
83,4,169,1.0,375,,,,1.1165369749069214
83,5,375,1.0,157,1.0853441953659058,1.0,1.0853441953659058,
83,5,375,0.0,157,,,,1.0169694423675537
83,5,375,1.0,157,,,,1.0853441953659058
83,6,157,0.0,158,1.0289669036865234,1.0,1.0999298095703125,
83,6,157,0.0,158,,,,1.0289669036865234
83,6,157,1.0,158,,,,1.0999298095703125
83,7,158,0.0,177,0.6825195550918579,0.0,0.6825195550918579,
83,7,158,0.0,177,,,,0.6825195550918579
83,8,177,0.0,178,0.6522875428199768,0.0,0.6522875428199768,
83,8,177,0.0,178,,,,0.6522875428199768
83,9,178,0.0,188,1.0339256525039673,1.0,1.1098651885986328,
83,9,178,0.0,188,,,,1.0339256525039673
83,9,178,1.0,188,,,,1.1098651885986328
83,10,188,1.0,189,1.0909268856048584,1.0,1.0909268856048584,
83,10,188,0.0,189,,,,1.0224186182022095
83,10,188,1.0,189,,,,1.0909268856048584
83,11,189,0.0,210,1.0359914302825928,1.0,1.1061959266662598,
83,11,189,0.0,210,,,,1.0359914302825928
83,11,189,1.0,210,,,,1.1061959266662598
83,12,210,1.0,201,1.0980967283248901,1.0,1.0980967283248901,
83,12,210,0.0,201,,,,1.0293415784835815
83,12,210,1.0,201,,,,1.0980967283248901
83,13,201,0.0,233,1.0263363122940063,1.0,1.0957611799240112,
83,13,201,0.0,233,,,,1.0263363122940063
83,13,201,1.0,233,,,,1.0957611799240112
83,14,233,0.0,244,1.023033857345581,1.0,1.0932999849319458,
83,14,233,0.0,244,,,,1.023033857345581
83,14,233,1.0,244,,,,1.0932999849319458
83,15,244,0.0,34,0.6695984601974487,0.0,0.6695984601974487,
83,15,244,0.0,34,,,,0.6695984601974487
83,16,34,0.0,33,1.0289878845214844,1.0,1.1003637313842773,
83,16,34,0.0,33,,,,1.0289878845214844
83,16,34,1.0,33,,,,1.1003637313842773
83,17,33,0.0,31,1.026663064956665,1.0,1.096567153930664,
83,17,33,0.0,31,,,,1.026663064956665
83,17,33,1.0,31,,,,1.096567153930664
83,18,31,0.0,358,1.0263811349868774,1.0,1.0950682163238525,
83,18,31,0.0,358,,,,1.0263811349868774
83,18,31,1.0,358,,,,1.0950682163238525
83,19,358,0.0,40,1.0288275480270386,1.0,1.10019052028656,
83,19,358,0.0,40,,,,1.0288275480270386
83,19,358,1.0,40,,,,1.10019052028656
83,20,40,0.0,50,1.0289274454116821,1.0,1.10188627243042,
83,20,40,0.0,50,,,,1.0289274454116821
83,20,40,1.0,50,,,,1.10188627243042
83,21,50,1.0,20,1.1460946798324585,1.0,1.1460946798324585,
83,21,50,0.0,20,,,,1.0690604448318481
83,21,50,1.0,20,,,,1.1460946798324585
83,22,20,0.0,23,0.6684631705284119,0.0,0.6684631705284119,
83,22,20,0.0,23,,,,0.6684631705284119
83,23,23,0.0,73,0.6669301390647888,0.0,0.6669301390647888,
83,23,23,0.0,73,,,,0.6669301390647888
83,24,73,0.0,22,1.028770923614502,1.0,1.1015452146530151,
83,24,73,0.0,22,,,,1.028770923614502
83,24,73,1.0,22,,,,1.1015452146530151
83,25,22,0.0,329,1.019094705581665,1.0,1.0876460075378418,
83,25,22,0.0,329,,,,1.019094705581665
83,25,22,1.0,329,,,,1.0876460075378418
83,26,329,0.0,89,1.0304677486419678,1.0,1.1046018600463867,
83,26,329,0.0,89,,,,1.0304677486419678
83,26,329,1.0,89,,,,1.1046018600463867
84,1,15,0.0,34,0.6069936156272888,0.0,0.6069936156272888,
84,1,15,0.0,34,,,,0.6069936156272888
84,2,34,0.0,33,1.025686502456665,1.0,1.0956887006759644,
84,2,34,0.0,33,,,,1.025686502456665
84,2,34,1.0,33,,,,1.0956887006759644
84,3,33,0.0,31,1.0251247882843018,1.0,1.0920093059539795,
84,3,33,0.0,31,,,,1.0251247882843018
84,3,33,1.0,31,,,,1.0920093059539795
84,4,31,0.0,358,1.026597499847412,1.0,1.0927610397338867,
84,4,31,0.0,358,,,,1.026597499847412
84,4,31,1.0,358,,,,1.0927610397338867
84,5,358,0.0,40,1.0251774787902832,1.0,1.0953601598739624,
84,5,358,0.0,40,,,,1.0251774787902832
84,5,358,1.0,40,,,,1.0953601598739624
84,6,40,0.0,50,1.029758334159851,1.0,1.102109670639038,
84,6,40,0.0,50,,,,1.029758334159851
84,6,40,1.0,50,,,,1.102109670639038
84,7,50,0.0,19,1.0195218324661255,1.0,1.0935513973236084,
84,7,50,0.0,19,,,,1.0195218324661255
84,7,50,1.0,19,,,,1.0935513973236084
84,8,19,0.0,24,1.0398629903793335,1.0,1.110489010810852,
84,8,19,0.0,24,,,,1.0398629903793335
84,8,19,1.0,24,,,,1.110489010810852
84,9,24,0.0,350,1.0264968872070312,1.0,1.0946263074874878,
84,9,24,0.0,350,,,,1.0264968872070312
84,9,24,1.0,350,,,,1.0946263074874878
84,10,350,0.0,311,1.0241115093231201,1.0,1.0936366319656372,
84,10,350,0.0,311,,,,1.0241115093231201
84,10,350,1.0,311,,,,1.0936366319656372
84,11,311,0.0,79,0.6695323586463928,0.0,0.6695323586463928,
84,11,311,0.0,79,,,,0.6695323586463928
84,12,79,0.0,81,1.0295361280441284,1.0,1.1055309772491455,
84,12,79,0.0,81,,,,1.0295361280441284
84,12,79,1.0,81,,,,1.1055309772491455
84,13,81,0.0,117,0.6661196351051331,0.0,0.6661196351051331,
84,13,81,0.0,117,,,,0.6661196351051331
84,14,117,0.0,299,1.2929199934005737,1.0,1.3776090145111084,
84,14,117,0.0,299,,,,1.2929199934005737
84,14,117,1.0,299,,,,1.3776090145111084
84,14,117,2.0,299,,,,1.2616209983825684
84,15,299,0.0,383,0.6771537661552429,0.0,0.6771537661552429,
84,15,299,0.0,383,,,,0.6771537661552429
84,16,383,1.0,274,1.1047807931900024,1.0,1.1047807931900024,
84,16,383,0.0,274,,,,1.0254836082458496
84,16,383,1.0,274,,,,1.1047807931900024
84,17,274,1.0,265,1.1022396087646484,1.0,1.1022396087646484,
84,17,274,0.0,265,,,,1.0299193859100342
84,17,274,1.0,265,,,,1.1022396087646484
84,18,265,1.0,263,1.0884191989898682,1.0,1.0884191989898682,
84,18,265,0.0,263,,,,1.0180938243865967
84,18,265,1.0,263,,,,1.0884191989898682
84,19,263,1.0,260,1.0993702411651611,1.0,1.0993702411651611,
84,19,263,0.0,260,,,,1.0265569686889648
84,19,263,1.0,260,,,,1.0993702411651611
84,20,260,0.0,259,0.6692701578140259,0.0,0.6692701578140259,
84,20,260,0.0,259,,,,0.6692701578140259
84,21,259,0.0,258,0.704494833946228,0.0,0.704494833946228,
84,21,259,0.0,258,,,,0.704494833946228
85,1,281,1.0,21,1.1012160778045654,1.0,1.1012160778045654,
85,1,281,0.0,21,,,,1.0295453071594238
85,1,281,1.0,21,,,,1.1012160778045654
85,2,21,1.0,84,1.084925651550293,1.0,1.084925651550293,
85,2,21,0.0,84,,,,1.0134105682373047
85,2,21,1.0,84,,,,1.084925651550293
85,3,84,0.0,81,0.9927487969398499,1.0,1.063270092010498,
85,3,84,0.0,81,,,,0.9927487969398499
85,3,84,1.0,81,,,,1.063270092010498
85,4,81,0.0,117,0.667517900466919,0.0,0.667517900466919,
85,4,81,0.0,117,,,,0.667517900466919
85,5,117,0.0,299,1.3015978336334229,1.0,1.3894343376159668,
85,5,117,0.0,299,,,,1.3015978336334229
85,5,117,1.0,299,,,,1.3894343376159668
85,5,117,2.0,299,,,,1.2705919742584229
85,6,299,0.0,383,0.672761082649231,0.0,0.672761082649231,
85,6,299,0.0,383,,,,0.672761082649231
85,7,383,0.0,273,1.0670051574707031,1.0,1.1490647792816162,
85,7,383,0.0,273,,,,1.0670051574707031
85,7,383,1.0,273,,,,1.1490647792816162
85,8,273,0.0,271,1.0277361869812012,1.0,1.0939066410064697,
85,8,273,0.0,271,,,,1.0277361869812012
85,8,273,1.0,271,,,,1.0939066410064697
85,9,271,0.0,373,1.0271495580673218,1.0,1.0943257808685303,
85,9,271,0.0,373,,,,1.0271495580673218
85,9,271,1.0,373,,,,1.0943257808685303
86,1,199,1.0,207,1.1050893068313599,1.0,1.1050893068313599,
86,1,199,0.0,207,,,,1.0357916355133057
86,1,199,1.0,207,,,,1.1050893068313599
86,2,207,1.0,146,1.0957962274551392,1.0,1.0957962274551392,
86,2,207,0.0,146,,,,1.026474952697754
86,2,207,1.0,146,,,,1.0957962274551392
86,3,146,1.0,147,1.0966218709945679,1.0,1.0966218709945679,
86,3,146,0.0,147,,,,1.0263035297393799
86,3,146,1.0,147,,,,1.0966218709945679
86,4,147,0.0,149,0.6660906672477722,0.0,0.6660906672477722,
86,4,147,0.0,149,,,,0.6660906672477722
86,5,149,0.0,225,0.6687563061714172,0.0,0.6687563061714172,
86,5,149,0.0,225,,,,0.6687563061714172
86,6,225,2.0,152,1.2960728406906128,1.0,1.421278715133667,
86,6,225,0.0,152,,,,1.326589584350586
86,6,225,1.0,152,,,,1.421278715133667
86,6,225,2.0,152,,,,1.2960728406906128
86,7,152,0.0,153,0.669261634349823,0.0,0.669261634349823,
86,7,152,0.0,153,,,,0.669261634349823
86,8,153,1.0,155,1.1055185794830322,1.0,1.1055185794830322,
86,8,153,0.0,155,,,,1.0344535112380981
86,8,153,1.0,155,,,,1.1055185794830322
87,1,391,0.0,345,1.2795472145080566,1.0,1.3701671361923218,
87,1,391,0.0,345,,,,1.2795472145080566
87,1,391,1.0,345,,,,1.3701671361923218
87,1,391,2.0,345,,,,1.2535749673843384
87,2,345,0.0,169,0.6828470230102539,0.0,0.6828470230102539,
87,2,345,0.0,169,,,,0.6828470230102539
87,3,169,1.0,375,1.11114501953125,1.0,1.11114501953125,
87,3,169,0.0,375,,,,1.0366363525390625
87,3,169,1.0,375,,,,1.11114501953125
87,4,375,1.0,157,1.090083122253418,1.0,1.090083122253418,
87,4,375,0.0,157,,,,1.0211139917373657
87,4,375,1.0,157,,,,1.090083122253418
87,5,157,0.0,158,1.0273256301879883,1.0,1.098434567451477,
87,5,157,0.0,158,,,,1.0273256301879883
87,5,157,1.0,158,,,,1.098434567451477
87,6,158,0.0,177,0.6799079775810242,0.0,0.6799079775810242,
87,6,158,0.0,177,,,,0.6799079775810242
87,7,177,0.0,178,0.6550856828689575,0.0,0.6550856828689575,
87,7,177,0.0,178,,,,0.6550856828689575
87,8,178,0.0,188,1.0327553749084473,1.0,1.1089003086090088,
87,8,178,0.0,188,,,,1.0327553749084473
87,8,178,1.0,188,,,,1.1089003086090088
87,9,188,1.0,189,1.0920579433441162,1.0,1.0920579433441162,
87,9,188,0.0,189,,,,1.0221333503723145
87,9,188,1.0,189,,,,1.0920579433441162
87,10,189,0.0,210,1.034118890762329,1.0,1.1056299209594727,
87,10,189,0.0,210,,,,1.034118890762329
87,10,189,1.0,210,,,,1.1056299209594727
87,11,210,1.0,201,1.0991986989974976,1.0,1.0991986989974976,
87,11,210,0.0,201,,,,1.0287237167358398
87,11,210,1.0,201,,,,1.0991986989974976
87,12,201,0.0,233,1.0250684022903442,1.0,1.0955092906951904,
87,12,201,0.0,233,,,,1.0250684022903442
87,12,201,1.0,233,,,,1.0955092906951904
87,13,233,1.0,243,1.0982141494750977,1.0,1.0982141494750977,
87,13,233,0.0,243,,,,1.0269219875335693
87,13,233,1.0,243,,,,1.0982141494750977
87,14,243,0.0,237,1.0341434478759766,1.0,1.1070955991744995,
87,14,243,0.0,237,,,,1.0341434478759766
87,14,243,1.0,237,,,,1.1070955991744995
87,15,237,0.0,239,1.0294997692108154,1.0,1.1011555194854736,
87,15,237,0.0,239,,,,1.0294997692108154
87,15,237,1.0,239,,,,1.1011555194854736
87,16,239,0.0,240,0.7347709536552429,0.0,0.7347709536552429,
87,16,239,0.0,240,,,,0.7347709536552429
88,1,346,1.0,170,1.102419376373291,1.0,1.102419376373291,
88,1,346,0.0,170,,,,1.0191388130187988
88,1,346,1.0,170,,,,1.102419376373291
88,2,170,0.0,370,1.029191493988037,1.0,1.0998787879943848,
88,2,170,0.0,370,,,,1.029191493988037
88,2,170,1.0,370,,,,1.0998787879943848
88,3,370,0.0,169,0.6677534580230713,0.0,0.6677534580230713,
88,3,370,0.0,169,,,,0.6677534580230713
88,4,169,1.0,375,1.1113944053649902,1.0,1.1113944053649902,
88,4,169,0.0,375,,,,1.0376150608062744
88,4,169,1.0,375,,,,1.1113944053649902
88,5,375,1.0,157,1.0868749618530273,1.0,1.0868749618530273,
88,5,375,0.0,157,,,,1.0179692506790161
88,5,375,1.0,157,,,,1.0868749618530273
88,6,157,0.0,158,1.0270875692367554,1.0,1.0981864929199219,
88,6,157,0.0,158,,,,1.0270875692367554
88,6,157,1.0,158,,,,1.0981864929199219
88,7,158,0.0,177,0.6840613484382629,0.0,0.6840613484382629,
88,7,158,0.0,177,,,,0.6840613484382629
88,8,177,0.0,178,0.6515746712684631,0.0,0.6515746712684631,
88,8,177,0.0,178,,,,0.6515746712684631
88,9,178,0.0,188,1.0339628458023071,1.0,1.1091418266296387,
88,9,178,0.0,188,,,,1.0339628458023071
88,9,178,1.0,188,,,,1.1091418266296387
88,10,188,1.0,189,1.091754674911499,1.0,1.091754674911499,
88,10,188,0.0,189,,,,1.02120041847229
88,10,188,1.0,189,,,,1.091754674911499
88,11,189,0.0,210,1.0382733345031738,1.0,1.1100353002548218,
88,11,189,0.0,210,,,,1.0382733345031738
88,11,189,1.0,210,,,,1.1100353002548218
88,12,210,1.0,201,1.0998382568359375,1.0,1.0998382568359375,
88,12,210,0.0,201,,,,1.028387427330017
88,12,210,1.0,201,,,,1.0998382568359375
88,13,201,1.0,232,1.0963335037231445,1.0,1.0963335037231445,
88,13,201,0.0,232,,,,1.0262778997421265
88,13,201,1.0,232,,,,1.0963335037231445
89,1,401,1.0,285,1.0786306858062744,1.0,1.0786306858062744,
89,1,401,0.0,285,,,,1.0094083547592163
89,1,401,1.0,285,,,,1.0786306858062744
89,2,285,0.0,199,0.6672313809394836,0.0,0.6672313809394836,
89,2,285,0.0,199,,,,0.6672313809394836
89,3,199,1.0,207,1.1050893068313599,1.0,1.1050893068313599,
89,3,199,0.0,207,,,,1.0357916355133057
89,3,199,1.0,207,,,,1.1050893068313599
89,4,207,1.0,146,1.0957962274551392,1.0,1.0957962274551392,
89,4,207,0.0,146,,,,1.026474952697754
89,4,207,1.0,146,,,,1.0957962274551392
89,5,146,1.0,147,1.0966218709945679,1.0,1.0966218709945679,
89,5,146,0.0,147,,,,1.0263035297393799
89,5,146,1.0,147,,,,1.0966218709945679
89,6,147,0.0,149,0.6660906672477722,0.0,0.6660906672477722,
89,6,147,0.0,149,,,,0.6660906672477722
89,7,149,0.0,225,0.6687563061714172,0.0,0.6687563061714172,
89,7,149,0.0,225,,,,0.6687563061714172
89,8,225,2.0,152,1.2960728406906128,1.0,1.421278715133667,
89,8,225,0.0,152,,,,1.326589584350586
89,8,225,1.0,152,,,,1.421278715133667
89,8,225,2.0,152,,,,1.2960728406906128
89,9,152,0.0,153,0.669261634349823,0.0,0.669261634349823,
89,9,152,0.0,153,,,,0.669261634349823
89,10,153,1.0,155,1.1055185794830322,1.0,1.1055185794830322,
89,10,153,0.0,155,,,,1.0344535112380981
89,10,153,1.0,155,,,,1.1055185794830322
90,1,346,1.0,170,1.1039003133773804,1.0,1.1039003133773804,
90,1,346,0.0,170,,,,1.0220146179199219
90,1,346,1.0,170,,,,1.1039003133773804
90,2,170,0.0,370,1.0288896560668945,1.0,1.095786690711975,
90,2,170,0.0,370,,,,1.0288896560668945
90,2,170,1.0,370,,,,1.095786690711975
90,3,370,0.0,169,0.6715158224105835,0.0,0.6715158224105835,
90,3,370,0.0,169,,,,0.6715158224105835
90,4,169,1.0,375,1.1085039377212524,1.0,1.1085039377212524,
90,4,169,0.0,375,,,,1.0365338325500488
90,4,169,1.0,375,,,,1.1085039377212524
90,5,375,1.0,157,1.0734562873840332,1.0,1.0734562873840332,
90,5,375,0.0,157,,,,1.0038005113601685
90,5,375,1.0,157,,,,1.0734562873840332
90,6,157,0.0,158,1.0284754037857056,1.0,1.1017796993255615,
90,6,157,0.0,158,,,,1.0284754037857056
90,6,157,1.0,158,,,,1.1017796993255615
90,7,158,0.0,177,0.6773077845573425,0.0,0.6773077845573425,
90,7,158,0.0,177,,,,0.6773077845573425
90,8,177,0.0,178,0.6627273559570312,0.0,0.6627273559570312,
90,8,177,0.0,178,,,,0.6627273559570312
90,9,178,0.0,188,1.0359258651733398,1.0,1.111212968826294,
90,9,178,0.0,188,,,,1.0359258651733398
90,9,178,1.0,188,,,,1.111212968826294
90,10,188,0.0,190,1.0636091232299805,1.0,1.139060139656067,
90,10,188,0.0,190,,,,1.0636091232299805
90,10,188,1.0,190,,,,1.139060139656067
90,11,190,0.0,192,1.0473177433013916,1.0,1.1207003593444824,
90,11,190,0.0,192,,,,1.0473177433013916
90,11,190,1.0,192,,,,1.1207003593444824
90,12,192,0.0,182,1.0192519426345825,1.0,1.093363881111145,
90,12,192,0.0,182,,,,1.0192519426345825
90,12,192,1.0,182,,,,1.093363881111145
90,13,182,1.0,222,1.0914994478225708,1.0,1.0914994478225708,
90,13,182,0.0,222,,,,1.0176808834075928
90,13,182,1.0,222,,,,1.0914994478225708
90,14,222,0.0,213,1.0333560705184937,1.0,1.100954294204712,
90,14,222,0.0,213,,,,1.0333560705184937
90,14,222,1.0,213,,,,1.100954294204712
90,15,213,1.0,295,1.0906659364700317,1.0,1.0906659364700317,
90,15,213,0.0,295,,,,1.017267107963562
90,15,213,1.0,295,,,,1.0906659364700317
90,16,295,1.0,202,1.1025866270065308,1.0,1.1025866270065308,
90,16,295,0.0,202,,,,1.0311490297317505
90,16,295,1.0,202,,,,1.1025866270065308
91,1,180,2.0,418,1.2994143962860107,1.0,1.4008406400680542,
91,1,180,0.0,418,,,,1.3180222511291504
91,1,180,1.0,418,,,,1.4008406400680542
91,1,180,2.0,418,,,,1.2994143962860107
91,2,418,1.0,249,1.0956815481185913,1.0,1.0956815481185913,
91,2,418,0.0,249,,,,1.0266419649124146
91,2,418,1.0,249,,,,1.0956815481185913
91,3,249,1.0,165,1.0919708013534546,1.0,1.0919708013534546,
91,3,249,0.0,165,,,,1.0219600200653076
91,3,249,1.0,165,,,,1.0919708013534546
91,4,165,1.0,175,1.0944159030914307,1.0,1.0944159030914307,
91,4,165,0.0,175,,,,1.0219721794128418
91,4,165,1.0,175,,,,1.0944159030914307
91,5,175,0.0,160,0.6665332913398743,0.0,0.6665332913398743,
91,5,175,0.0,160,,,,0.6665332913398743
91,6,160,0.0,168,0.6653624176979065,0.0,0.6653624176979065,
91,6,160,0.0,168,,,,0.6653624176979065
91,7,168,1.0,167,1.0964666604995728,1.0,1.0964666604995728,
91,7,168,0.0,167,,,,1.0245075225830078
91,7,168,1.0,167,,,,1.0964666604995728
91,8,167,0.0,393,1.0483843088150024,1.0,1.11859130859375,
91,8,167,0.0,393,,,,1.0483843088150024
91,8,167,1.0,393,,,,1.11859130859375
92,1,346,1.0,170,1.1021391153335571,1.0,1.1021391153335571,
92,1,346,0.0,170,,,,1.0185136795043945
92,1,346,1.0,170,,,,1.1021391153335571
92,2,170,0.0,370,1.029574990272522,1.0,1.0996999740600586,
92,2,170,0.0,370,,,,1.029574990272522
92,2,170,1.0,370,,,,1.0996999740600586
92,3,370,0.0,169,0.6672066450119019,0.0,0.6672066450119019,
92,3,370,0.0,169,,,,0.6672066450119019
92,4,169,1.0,375,1.11114501953125,1.0,1.11114501953125,
92,4,169,0.0,375,,,,1.0366363525390625
92,4,169,1.0,375,,,,1.11114501953125
92,5,375,1.0,157,1.090083122253418,1.0,1.090083122253418,
92,5,375,0.0,157,,,,1.0211139917373657
92,5,375,1.0,157,,,,1.090083122253418
92,6,157,0.0,158,1.0273256301879883,1.0,1.098434567451477,
92,6,157,0.0,158,,,,1.0273256301879883
92,6,157,1.0,158,,,,1.098434567451477
92,7,158,0.0,177,0.6799079775810242,0.0,0.6799079775810242,
92,7,158,0.0,177,,,,0.6799079775810242
92,8,177,0.0,178,0.6550856828689575,0.0,0.6550856828689575,
92,8,177,0.0,178,,,,0.6550856828689575
92,9,178,0.0,188,1.0327553749084473,1.0,1.1089003086090088,
92,9,178,0.0,188,,,,1.0327553749084473
92,9,178,1.0,188,,,,1.1089003086090088
92,10,188,1.0,189,1.0920579433441162,1.0,1.0920579433441162,
92,10,188,0.0,189,,,,1.0221333503723145
92,10,188,1.0,189,,,,1.0920579433441162
92,11,189,0.0,210,1.034118890762329,1.0,1.1056299209594727,
92,11,189,0.0,210,,,,1.034118890762329
92,11,189,1.0,210,,,,1.1056299209594727
92,12,210,1.0,201,1.0991986989974976,1.0,1.0991986989974976,
92,12,210,0.0,201,,,,1.0287237167358398
92,12,210,1.0,201,,,,1.0991986989974976
92,13,201,0.0,233,1.0250684022903442,1.0,1.0955092906951904,
92,13,201,0.0,233,,,,1.0250684022903442
92,13,201,1.0,233,,,,1.0955092906951904
92,14,233,1.0,243,1.0982141494750977,1.0,1.0982141494750977,
92,14,233,0.0,243,,,,1.0269219875335693
92,14,233,1.0,243,,,,1.0982141494750977
92,15,243,0.0,237,1.0341434478759766,1.0,1.1070955991744995,
92,15,243,0.0,237,,,,1.0341434478759766
92,15,243,1.0,237,,,,1.1070955991744995
92,16,237,0.0,239,1.0294997692108154,1.0,1.1011555194854736,
92,16,237,0.0,239,,,,1.0294997692108154
92,16,237,1.0,239,,,,1.1011555194854736
92,17,239,0.0,240,0.7347709536552429,0.0,0.7347709536552429,
92,17,239,0.0,240,,,,0.7347709536552429
93,1,391,0.0,345,1.2792632579803467,1.0,1.3678793907165527,
93,1,391,0.0,345,,,,1.2792632579803467
93,1,391,1.0,345,,,,1.3678793907165527
93,1,391,2.0,345,,,,1.2520819902420044
93,2,345,0.0,169,0.6833115816116333,0.0,0.6833115816116333,
93,2,345,0.0,169,,,,0.6833115816116333
93,3,169,1.0,375,1.1108002662658691,1.0,1.1108002662658691,
93,3,169,0.0,375,,,,1.036779761314392
93,3,169,1.0,375,,,,1.1108002662658691
93,4,375,1.0,157,1.0890629291534424,1.0,1.0890629291534424,
93,4,375,0.0,157,,,,1.0206403732299805
93,4,375,1.0,157,,,,1.0890629291534424
93,5,157,0.0,158,1.0270782709121704,1.0,1.0978522300720215,
93,5,157,0.0,158,,,,1.0270782709121704
93,5,157,1.0,158,,,,1.0978522300720215
93,6,158,0.0,177,0.681056022644043,0.0,0.681056022644043,
93,6,158,0.0,177,,,,0.681056022644043
93,7,177,0.0,178,0.6532421708106995,0.0,0.6532421708106995,
93,7,177,0.0,178,,,,0.6532421708106995
93,8,178,0.0,188,1.0325382947921753,1.0,1.1081318855285645,
93,8,178,0.0,188,,,,1.0325382947921753
93,8,178,1.0,188,,,,1.1081318855285645
93,9,188,1.0,189,1.0908596515655518,1.0,1.0908596515655518,
93,9,188,0.0,189,,,,1.021528720855713
93,9,188,1.0,189,,,,1.0908596515655518
93,10,189,0.0,210,1.0362374782562256,1.0,1.1072195768356323,
93,10,189,0.0,210,,,,1.0362374782562256
93,10,189,1.0,210,,,,1.1072195768356323
93,11,210,1.0,201,1.0983009338378906,1.0,1.0983009338378906,
93,11,210,0.0,201,,,,1.0282219648361206
93,11,210,1.0,201,,,,1.0983009338378906
93,12,201,0.0,233,1.0247323513031006,1.0,1.0946789979934692,
93,12,201,0.0,233,,,,1.0247323513031006
93,12,201,1.0,233,,,,1.0946789979934692
93,13,233,0.0,244,1.0199503898620605,1.0,1.0908007621765137,
93,13,233,0.0,244,,,,1.0199503898620605
93,13,233,1.0,244,,,,1.0908007621765137
93,14,244,0.0,34,0.6683400869369507,0.0,0.6683400869369507,
93,14,244,0.0,34,,,,0.6683400869369507
93,15,34,0.0,33,1.026566505432129,1.0,1.1000651121139526,
93,15,34,0.0,33,,,,1.026566505432129
93,15,34,1.0,33,,,,1.1000651121139526
93,16,33,0.0,31,1.025796890258789,1.0,1.0964555740356445,
93,16,33,0.0,31,,,,1.025796890258789
93,16,33,1.0,31,,,,1.0964555740356445
94,1,414,0.0,248,0.6691464781761169,0.0,0.6691464781761169,
94,1,414,0.0,248,,,,0.6691464781761169
94,2,248,0.0,411,0.6652404069900513,0.0,0.6652404069900513,
94,2,248,0.0,411,,,,0.6652404069900513
94,3,411,0.0,413,1.0327993631362915,1.0,1.1026979684829712,
94,3,411,0.0,413,,,,1.0327993631362915
94,3,411,1.0,413,,,,1.1026979684829712
94,4,413,1.0,185,1.0969446897506714,1.0,1.0969446897506714,
94,4,413,0.0,185,,,,1.0236343145370483
94,4,413,1.0,185,,,,1.0969446897506714
94,5,185,1.0,222,1.0913972854614258,1.0,1.0913972854614258,
94,5,185,0.0,222,,,,1.0208799839019775
94,5,185,1.0,222,,,,1.0913972854614258
94,6,222,0.0,213,1.0333560705184937,1.0,1.100954294204712,
94,6,222,0.0,213,,,,1.0333560705184937
94,6,222,1.0,213,,,,1.100954294204712
94,7,213,1.0,295,1.0906659364700317,1.0,1.0906659364700317,
94,7,213,0.0,295,,,,1.017267107963562
94,7,213,1.0,295,,,,1.0906659364700317
94,8,295,1.0,202,1.1025866270065308,1.0,1.1025866270065308,
94,8,295,0.0,202,,,,1.0311490297317505
94,8,295,1.0,202,,,,1.1025866270065308
95,1,317,0.0,315,0.6656255125999451,0.0,0.6656255125999451,
95,1,317,0.0,315,,,,0.6656255125999451
95,2,315,1.0,303,1.0969429016113281,1.0,1.0969429016113281,
