episode,step,state,action,next_state,chosen_action_reward,max_reward_action,max_reward,action_reward
5,15,194,0.0,181,,,,1.0371484756469727
5,15,194,1.0,181,,,,1.1132988929748535
5,16,181,1.0,313,1.1189628839492798,1.0,1.1189628839492798,
5,16,181,0.0,313,,,,1.0385547876358032
5,16,181,1.0,313,,,,1.1189628839492798
5,17,313,1.0,183,1.1178733110427856,1.0,1.1178733110427856,
5,17,313,0.0,183,,,,1.0387234687805176
5,17,313,1.0,183,,,,1.1178733110427856
6,1,391,0.0,345,1.3589015007019043,1.0,1.4625616073608398,
6,1,391,0.0,345,,,,1.3589015007019043
6,1,391,1.0,345,,,,1.4625616073608398
6,1,391,2.0,345,,,,1.3042731285095215
6,2,345,0.0,169,0.6925785541534424,0.0,0.6925785541534424,
6,2,345,0.0,169,,,,0.6925785541534424
6,3,169,1.0,375,1.085753083229065,1.0,1.085753083229065,
6,3,169,0.0,375,,,,1.0097544193267822
6,3,169,1.0,375,,,,1.085753083229065
6,4,375,1.0,157,1.137144923210144,1.0,1.137144923210144,
6,4,375,0.0,157,,,,1.0564351081848145
6,4,375,1.0,157,,,,1.137144923210144
6,5,157,0.0,158,1.0382812023162842,1.0,1.1151883602142334,
6,5,157,0.0,158,,,,1.0382812023162842
6,5,157,1.0,158,,,,1.1151883602142334
7,1,45,1.0,41,1.508704423904419,1.0,1.508704423904419,
7,1,45,0.0,41,,,,1.4156546592712402
7,1,45,1.0,41,,,,1.508704423904419
7,1,45,2.0,41,,,,1.3612381219863892
7,2,41,1.0,378,1.4538805484771729,1.0,1.4538805484771729,
7,2,41,0.0,378,,,,1.362981915473938
7,2,41,1.0,378,,,,1.4538805484771729
7,2,41,2.0,378,,,,1.3119243383407593
7,3,378,1.0,382,1.109764575958252,1.0,1.109764575958252,
7,3,378,0.0,382,,,,1.0325225591659546
7,3,378,1.0,382,,,,1.109764575958252
7,4,382,1.0,353,1.1279690265655518,1.0,1.1279690265655518,
7,4,382,0.0,353,,,,1.0462685823440552
7,4,382,1.0,353,,,,1.1279690265655518
7,5,353,0.0,1,1.0079096555709839,1.0,1.0820472240447998,
7,5,353,0.0,1,,,,1.0079096555709839
7,5,353,1.0,1,,,,1.0820472240447998
7,6,1,0.0,127,0.6773948669433594,0.0,0.6773948669433594,
7,6,1,0.0,127,,,,0.6773948669433594
7,7,127,1.0,409,1.1173202991485596,1.0,1.1173202991485596,
7,7,127,0.0,409,,,,1.0353822708129883
7,7,127,1.0,409,,,,1.1173202991485596
7,8,409,1.0,71,1.4386320114135742,1.0,1.4386320114135742,
7,8,409,0.0,71,,,,1.3479101657867432
7,8,409,1.0,71,,,,1.4386320114135742
7,8,409,2.0,71,,,,1.2930986881256104
7,9,71,1.0,26,1.1197373867034912,1.0,1.1197373867034912,
7,9,71,0.0,26,,,,1.0370540618896484
7,9,71,1.0,26,,,,1.1197373867034912
7,10,26,1.0,342,1.1258798837661743,1.0,1.1258798837661743,
7,10,26,0.0,342,,,,1.0433852672576904
7,10,26,1.0,342,,,,1.1258798837661743
7,11,342,2.0,8,1.3006689548492432,1.0,1.4469205141067505,
7,11,342,0.0,8,,,,1.3488014936447144
7,11,342,1.0,8,,,,1.4469205141067505
7,11,342,2.0,8,,,,1.3006689548492432
8,1,348,1.0,83,1.1056954860687256,1.0,1.1056954860687256,
8,1,348,0.0,83,,,,1.030679702758789
8,1,348,1.0,83,,,,1.1056954860687256
8,2,83,2.0,77,1.3270177841186523,1.0,1.4729535579681396,
8,2,83,0.0,77,,,,1.3787736892700195
8,2,83,1.0,77,,,,1.4729535579681396
8,2,83,2.0,77,,,,1.3270177841186523
8,3,77,0.0,75,1.0415756702423096,1.0,1.1192556619644165,
8,3,77,0.0,75,,,,1.0415756702423096
8,3,77,1.0,75,,,,1.1192556619644165
8,4,75,1.0,308,1.1244301795959473,1.0,1.1244301795959473,
8,4,75,0.0,308,,,,1.0453253984451294
8,4,75,1.0,308,,,,1.1244301795959473
8,5,308,0.0,235,1.0358713865280151,1.0,1.1133151054382324,
8,5,308,0.0,235,,,,1.0358713865280151
8,5,308,1.0,235,,,,1.1133151054382324
8,6,235,1.0,231,1.0964596271514893,1.0,1.0964596271514893,
8,6,235,0.0,231,,,,1.0194919109344482
8,6,235,1.0,231,,,,1.0964596271514893
8,7,231,0.0,233,1.0480765104293823,1.0,1.1291762590408325,
8,7,231,0.0,233,,,,1.0480765104293823
8,7,231,1.0,233,,,,1.1291762590408325
8,8,233,0.0,244,1.053680181503296,1.0,1.1329946517944336,
8,8,233,0.0,244,,,,1.053680181503296
8,8,233,1.0,244,,,,1.1329946517944336
8,9,244,0.0,34,0.6748753786087036,0.0,0.6748753786087036,
8,9,244,0.0,34,,,,0.6748753786087036
8,10,34,0.0,33,1.0414886474609375,1.0,1.1187385320663452,
8,10,34,0.0,33,,,,1.0414886474609375
8,10,34,1.0,33,,,,1.1187385320663452
8,11,33,0.0,31,1.041186809539795,1.0,1.1190091371536255,
8,11,33,0.0,31,,,,1.041186809539795
8,11,33,1.0,31,,,,1.1190091371536255
8,12,31,0.0,358,1.0375394821166992,1.0,1.1160802841186523,
8,12,31,0.0,358,,,,1.0375394821166992
8,12,31,1.0,358,,,,1.1160802841186523
8,13,358,0.0,40,1.0428913831710815,1.0,1.119478464126587,
8,13,358,0.0,40,,,,1.0428913831710815
8,13,358,1.0,40,,,,1.119478464126587
8,14,40,0.0,50,1.0288355350494385,1.0,1.1062672138214111,
8,14,40,0.0,50,,,,1.0288355350494385
8,14,40,1.0,50,,,,1.1062672138214111
8,15,50,1.0,20,1.1013332605361938,1.0,1.1013332605361938,
8,15,50,0.0,20,,,,1.0237295627593994
8,15,50,1.0,20,,,,1.1013332605361938
8,16,20,0.0,23,0.663693904876709,0.0,0.663693904876709,
8,16,20,0.0,23,,,,0.663693904876709
9,1,317,0.0,315,0.6796071529388428,0.0,0.6796071529388428,
9,1,317,0.0,315,,,,0.6796071529388428
9,2,315,1.0,303,1.134344458580017,1.0,1.134344458580017,
9,2,315,0.0,303,,,,1.0532796382904053
9,2,315,1.0,303,,,,1.134344458580017
9,3,303,1.0,272,1.1181691884994507,1.0,1.1181691884994507,
9,3,303,0.0,272,,,,1.0421453714370728
9,3,303,1.0,272,,,,1.1181691884994507
9,4,272,1.0,306,1.1218137741088867,1.0,1.1218137741088867,
9,4,272,0.0,306,,,,1.0431026220321655
9,4,272,1.0,306,,,,1.1218137741088867
9,5,306,1.0,387,1.1241530179977417,1.0,1.1241530179977417,
9,5,306,0.0,387,,,,1.0472370386123657
9,5,306,1.0,387,,,,1.1241530179977417
9,6,387,0.0,398,0.6718804836273193,0.0,0.6718804836273193,
9,6,387,0.0,398,,,,0.6718804836273193
9,7,398,0.0,386,1.0302417278289795,1.0,1.1068658828735352,
9,7,398,0.0,386,,,,1.0302417278289795
9,7,398,1.0,386,,,,1.1068658828735352
9,8,386,0.0,90,0.9894470572471619,1.0,1.0641992092132568,
9,8,386,0.0,90,,,,0.9894470572471619
9,8,386,1.0,90,,,,1.0641992092132568
10,1,285,0.0,199,0.6728264093399048,0.0,0.6728264093399048,
10,1,285,0.0,199,,,,0.6728264093399048
10,2,199,1.0,207,1.0932776927947998,1.0,1.0932776927947998,
10,2,199,0.0,207,,,,1.016210675239563
10,2,199,1.0,207,,,,1.0932776927947998
10,3,207,1.0,146,1.1269104480743408,1.0,1.1269104480743408,
10,3,207,0.0,146,,,,1.0464913845062256
10,3,207,1.0,146,,,,1.1269104480743408
10,4,146,1.0,147,1.11250638961792,1.0,1.11250638961792,
10,4,146,0.0,147,,,,1.0344711542129517
10,4,146,1.0,147,,,,1.11250638961792
10,5,147,0.0,149,0.6762853264808655,0.0,0.6762853264808655,
10,5,147,0.0,149,,,,0.6762853264808655
10,6,149,0.0,225,0.6723361015319824,0.0,0.6723361015319824,
10,6,149,0.0,225,,,,0.6723361015319824
10,7,225,2.0,152,1.2981324195861816,1.0,1.4413537979125977,
10,7,225,0.0,152,,,,1.3498499393463135
10,7,225,1.0,152,,,,1.4413537979125977
10,7,225,2.0,152,,,,1.2981324195861816
10,8,152,0.0,153,0.6727035641670227,0.0,0.6727035641670227,
10,8,152,0.0,153,,,,0.6727035641670227
10,9,153,1.0,155,1.0956509113311768,1.0,1.0956509113311768,
10,9,153,0.0,155,,,,1.0184870958328247
10,9,153,1.0,155,,,,1.0956509113311768
11,1,281,1.0,21,1.1084457635879517,1.0,1.1084457635879517,
11,1,281,0.0,21,,,,1.0274593830108643
11,1,281,1.0,21,,,,1.1084457635879517
11,2,21,1.0,84,1.1478314399719238,1.0,1.1478314399719238,
11,2,21,0.0,84,,,,1.0634729862213135
11,2,21,1.0,84,,,,1.1478314399719238
11,3,84,0.0,81,1.041135549545288,1.0,1.1252926588058472,
11,3,84,0.0,81,,,,1.041135549545288
11,3,84,1.0,81,,,,1.1252926588058472
11,4,81,0.0,117,0.681849479675293,0.0,0.681849479675293,
11,4,81,0.0,117,,,,0.681849479675293
11,5,117,0.0,299,1.3282362222671509,1.0,1.4189162254333496,
11,5,117,0.0,299,,,,1.3282362222671509
11,5,117,1.0,299,,,,1.4189162254333496
11,5,117,2.0,299,,,,1.2780935764312744
11,6,299,0.0,383,0.7010206580162048,0.0,0.7010206580162048,
11,6,299,0.0,383,,,,0.7010206580162048
11,7,383,1.0,274,1.1055872440338135,1.0,1.1055872440338135,
11,7,383,0.0,274,,,,1.0309008359909058
11,7,383,1.0,274,,,,1.1055872440338135
11,8,274,1.0,265,1.106934905052185,1.0,1.106934905052185,
11,8,274,0.0,265,,,,1.0334577560424805
11,8,274,1.0,265,,,,1.106934905052185
12,1,234,1.0,377,1.119966983795166,1.0,1.119966983795166,
12,1,234,0.0,377,,,,1.0395393371582031
12,1,234,1.0,377,,,,1.119966983795166
12,2,377,0.0,229,0.6813149452209473,0.0,0.6813149452209473,
12,2,377,0.0,229,,,,0.6813149452209473
12,3,229,1.0,197,1.1157357692718506,1.0,1.1157357692718506,
12,3,229,0.0,197,,,,1.0375144481658936
12,3,229,1.0,197,,,,1.1157357692718506
12,4,197,1.0,195,1.1110289096832275,1.0,1.1110289096832275,
12,4,197,0.0,195,,,,1.0333927869796753
12,4,197,1.0,195,,,,1.1110289096832275
12,5,195,1.0,194,1.1388540267944336,1.0,1.1388540267944336,
12,5,195,0.0,194,,,,1.0588048696517944
12,5,195,1.0,194,,,,1.1388540267944336
12,6,194,1.0,181,1.1148076057434082,1.0,1.1148076057434082,
12,6,194,0.0,181,,,,1.0392203330993652
12,6,194,1.0,181,,,,1.1148076057434082
12,7,181,1.0,313,1.121343970298767,1.0,1.121343970298767,
12,7,181,0.0,313,,,,1.0415966510772705
12,7,181,1.0,313,,,,1.121343970298767
12,8,313,1.0,183,1.1204833984375,1.0,1.1204833984375,
12,8,313,0.0,183,,,,1.0433493852615356
12,8,313,1.0,183,,,,1.1204833984375
12,9,183,1.0,180,1.093944787979126,1.0,1.093944787979126,
12,9,183,0.0,180,,,,1.0181089639663696
12,9,183,1.0,180,,,,1.093944787979126
12,10,180,2.0,418,1.318356990814209,1.0,1.4656720161437988,
12,10,180,0.0,418,,,,1.365310788154602
12,10,180,1.0,418,,,,1.4656720161437988
12,10,180,2.0,418,,,,1.318356990814209
12,11,418,1.0,249,1.1241626739501953,1.0,1.1241626739501953,
12,11,418,0.0,249,,,,1.0436992645263672
12,11,418,1.0,249,,,,1.1241626739501953
12,12,249,1.0,165,1.1197898387908936,1.0,1.1197898387908936,
12,12,249,0.0,165,,,,1.0447839498519897
12,12,249,1.0,165,,,,1.1197898387908936
12,13,165,1.0,175,1.1271637678146362,1.0,1.1271637678146362,
12,13,165,0.0,175,,,,1.0466792583465576
12,13,165,1.0,175,,,,1.1271637678146362
12,14,175,0.0,160,0.6737277507781982,0.0,0.6737277507781982,
12,14,175,0.0,160,,,,0.6737277507781982
12,15,160,0.0,168,0.679852306842804,0.0,0.679852306842804,
12,15,160,0.0,168,,,,0.679852306842804
12,16,168,1.0,167,1.1164799928665161,1.0,1.1164799928665161,
12,16,168,0.0,167,,,,1.0367300510406494
12,16,168,1.0,167,,,,1.1164799928665161
12,17,167,0.0,393,1.0057634115219116,1.0,1.0854065418243408,
12,17,167,0.0,393,,,,1.0057634115219116
12,17,167,1.0,393,,,,1.0854065418243408
13,1,391,0.0,345,1.3801511526107788,1.0,1.4797896146774292,
13,1,391,0.0,345,,,,1.3801511526107788
13,1,391,1.0,345,,,,1.4797896146774292
13,1,391,2.0,345,,,,1.3241056203842163
13,2,345,0.0,169,0.6804654598236084,0.0,0.6804654598236084,
13,2,345,0.0,169,,,,0.6804654598236084
13,3,169,1.0,375,1.0841783285140991,1.0,1.0841783285140991,
13,3,169,0.0,375,,,,1.0047667026519775
13,3,169,1.0,375,,,,1.0841783285140991
13,4,375,1.0,157,1.1435279846191406,1.0,1.1435279846191406,
13,4,375,0.0,157,,,,1.0586017370224
13,4,375,1.0,157,,,,1.1435279846191406
13,5,157,0.0,158,1.0405247211456299,1.0,1.1186132431030273,
13,5,157,0.0,158,,,,1.0405247211456299
13,5,157,1.0,158,,,,1.1186132431030273
13,6,158,0.0,177,0.6474999785423279,0.0,0.6474999785423279,
13,6,158,0.0,177,,,,0.6474999785423279
13,7,177,0.0,178,0.7075964212417603,0.0,0.7075964212417603,
13,7,177,0.0,178,,,,0.7075964212417603
13,8,178,0.0,188,1.0352205038070679,1.0,1.1153125762939453,
13,8,178,0.0,188,,,,1.0352205038070679
13,8,178,1.0,188,,,,1.1153125762939453
13,9,188,1.0,189,1.1290725469589233,1.0,1.1290725469589233,
13,9,188,0.0,189,,,,1.0508694648742676
13,9,188,1.0,189,,,,1.1290725469589233
13,10,189,0.0,210,1.0107512474060059,1.0,1.0893971920013428,
13,10,189,0.0,210,,,,1.0107512474060059
13,10,189,1.0,210,,,,1.0893971920013428
13,11,210,1.0,201,1.1194696426391602,1.0,1.1194696426391602,
13,11,210,0.0,201,,,,1.039777159690857
13,11,210,1.0,201,,,,1.1194696426391602
13,12,201,0.0,233,1.0398468971252441,1.0,1.1200463771820068,
13,12,201,0.0,233,,,,1.0398468971252441
13,12,201,1.0,233,,,,1.1200463771820068
13,13,233,1.0,243,1.1165882349014282,1.0,1.1165882349014282,
13,13,233,0.0,243,,,,1.0367472171783447
13,13,233,1.0,243,,,,1.1165882349014282
13,14,243,0.0,237,1.0456862449645996,1.0,1.1231971979141235,
13,14,243,0.0,237,,,,1.0456862449645996
13,14,243,1.0,237,,,,1.1231971979141235
13,15,237,0.0,239,1.0530738830566406,1.0,1.132871389389038,
13,15,237,0.0,239,,,,1.0530738830566406
13,15,237,1.0,239,,,,1.132871389389038
13,16,239,0.0,240,0.6738664507865906,0.0,0.6738664507865906,
13,16,239,0.0,240,,,,0.6738664507865906
14,1,346,1.0,170,1.1184264421463013,1.0,1.1184264421463013,
14,1,346,0.0,170,,,,1.0414705276489258
14,1,346,1.0,170,,,,1.1184264421463013
14,2,170,0.0,370,1.0322275161743164,1.0,1.1108038425445557,
14,2,170,0.0,370,,,,1.0322275161743164
14,2,170,1.0,370,,,,1.1108038425445557
14,3,370,0.0,169,0.6726982593536377,0.0,0.6726982593536377,
14,3,370,0.0,169,,,,0.6726982593536377
14,4,169,1.0,375,1.0843987464904785,1.0,1.0843987464904785,
14,4,169,0.0,375,,,,1.0046523809432983
14,4,169,1.0,375,,,,1.0843987464904785
14,5,375,1.0,157,1.144458532333374,1.0,1.144458532333374,
14,5,375,0.0,157,,,,1.0599251985549927
14,5,375,1.0,157,,,,1.144458532333374
14,6,157,0.0,158,1.040220022201538,1.0,1.1184582710266113,
14,6,157,0.0,158,,,,1.040220022201538
14,6,157,1.0,158,,,,1.1184582710266113
14,7,158,0.0,177,0.6479928493499756,0.0,0.6479928493499756,
14,7,158,0.0,177,,,,0.6479928493499756
14,8,177,0.0,178,0.7075425386428833,0.0,0.7075425386428833,
14,8,177,0.0,178,,,,0.7075425386428833
14,9,178,0.0,188,1.0347367525100708,1.0,1.1158217191696167,
14,9,178,0.0,188,,,,1.0347367525100708
14,9,178,1.0,188,,,,1.1158217191696167
14,10,188,1.0,189,1.1314964294433594,1.0,1.1314964294433594,
14,10,188,0.0,189,,,,1.0514823198318481
14,10,188,1.0,189,,,,1.1314964294433594
14,11,189,0.0,210,1.0093032121658325,1.0,1.0888949632644653,
14,11,189,0.0,210,,,,1.0093032121658325
14,11,189,1.0,210,,,,1.0888949632644653
14,12,210,1.0,201,1.1203587055206299,1.0,1.1203587055206299,
14,12,210,0.0,201,,,,1.0392779111862183
14,12,210,1.0,201,,,,1.1203587055206299
14,13,201,0.0,233,1.0399608612060547,1.0,1.1207802295684814,
14,13,201,0.0,233,,,,1.0399608612060547
14,13,201,1.0,233,,,,1.1207802295684814
14,14,233,0.0,244,1.052525281906128,1.0,1.1315617561340332,
14,14,233,0.0,244,,,,1.052525281906128
14,14,233,1.0,244,,,,1.1315617561340332
14,15,244,0.0,34,0.6742470264434814,0.0,0.6742470264434814,
14,15,244,0.0,34,,,,0.6742470264434814
14,16,34,0.0,33,1.040970802307129,1.0,1.1186212301254272,
14,16,34,0.0,33,,,,1.040970802307129
14,16,34,1.0,33,,,,1.1186212301254272
14,17,33,0.0,31,1.0407894849777222,1.0,1.1192405223846436,
14,17,33,0.0,31,,,,1.0407894849777222
14,17,33,1.0,31,,,,1.1192405223846436
14,18,31,0.0,358,1.038368821144104,1.0,1.116275429725647,
14,18,31,0.0,358,,,,1.038368821144104
14,18,31,1.0,358,,,,1.116275429725647
14,19,358,1.0,39,1.1141490936279297,1.0,1.1141490936279297,
14,19,358,0.0,39,,,,1.035339593887329
14,19,358,1.0,39,,,,1.1141490936279297
14,20,39,1.0,74,1.1329731941223145,1.0,1.1329731941223145,
14,20,39,0.0,74,,,,1.0464156866073608
14,20,39,1.0,74,,,,1.1329731941223145
15,1,145,1.0,209,1.1367241144180298,1.0,1.1367241144180298,
15,1,145,0.0,209,,,,1.0535017251968384
15,1,145,1.0,209,,,,1.1367241144180298
15,2,209,0.0,190,0.9661521315574646,1.0,1.0388388633728027,
15,2,209,0.0,190,,,,0.9661521315574646
15,2,209,1.0,190,,,,1.0388388633728027
15,3,190,0.0,192,1.041557788848877,1.0,1.1249089241027832,
15,3,190,0.0,192,,,,1.041557788848877
15,3,190,1.0,192,,,,1.1249089241027832
15,4,192,0.0,182,1.035210371017456,1.0,1.1244133710861206,
15,4,192,0.0,182,,,,1.035210371017456
15,4,192,1.0,182,,,,1.1244133710861206
15,5,182,0.0,221,1.0415329933166504,1.0,1.130826473236084,
15,5,182,0.0,221,,,,1.0415329933166504
15,5,182,1.0,221,,,,1.130826473236084
